gene_id	length
TRINITY_DN6982_c0_g1	1491
TRINITY_DN20678_c3_g2	1596
TRINITY_DN25400_c4_g6	1057
TRINITY_DN27907_c0_g1	563
TRINITY_DN21113_c2_g3	1867
TRINITY_DN17630_c4_g1	298
TRINITY_DN29441_c0_g1	237
TRINITY_DN21113_c2_g2	288
TRINITY_DN46269_c0_g1	226
TRINITY_DN22692_c4_g4	622
TRINITY_DN22692_c4_g5	419
TRINITY_DN22692_c4_g6	536
TRINITY_DN22692_c4_g7	257
TRINITY_DN22692_c4_g1	3146
TRINITY_DN22692_c4_g2	1342
TRINITY_DN22692_c4_g3	275
TRINITY_DN22692_c4_g8	202
TRINITY_DN25400_c4_g3	761
TRINITY_DN15841_c0_g1	1044
TRINITY_DN19131_c3_g1	3057
TRINITY_DN15459_c0_g2	2122
TRINITY_DN15459_c0_g1	2464
TRINITY_DN19131_c3_g2	2558
TRINITY_DN20916_c2_g1	371
TRINITY_DN13635_c0_g1	794
TRINITY_DN23857_c2_g2	2929
TRINITY_DN22676_c6_g1	239
TRINITY_DN22699_c0_g1	451
TRINITY_DN23857_c2_g1	215
TRINITY_DN23527_c5_g1	346
TRINITY_DN25421_c10_g1	233
TRINITY_DN23857_c2_g5	1942
TRINITY_DN17591_c5_g4	907
TRINITY_DN17591_c5_g3	3132
TRINITY_DN17591_c5_g2	298
TRINITY_DN17591_c5_g1	351
TRINITY_DN12738_c0_g2	249
TRINITY_DN12738_c0_g1	255
TRINITY_DN2220_c0_g1	203
TRINITY_DN20922_c0_g1	3640
TRINITY_DN20922_c0_g2	2751
TRINITY_DN18726_c10_g6	319
TRINITY_DN18467_c3_g1	209
TRINITY_DN53943_c0_g1	348
TRINITY_DN20276_c0_g1	350
TRINITY_DN50637_c0_g1	413
TRINITY_DN16826_c7_g1	207
TRINITY_DN16826_c7_g3	3195
TRINITY_DN16826_c7_g2	2682
TRINITY_DN16826_c7_g5	2235
TRINITY_DN22345_c2_g2	445
TRINITY_DN17011_c2_g1	594
TRINITY_DN16826_c7_g6	1096
TRINITY_DN20902_c2_g1	220
TRINITY_DN22715_c9_g1	387
TRINITY_DN46360_c0_g1	324
TRINITY_DN21915_c1_g1	2362
TRINITY_DN23366_c2_g1	1356
TRINITY_DN11326_c0_g1	550
TRINITY_DN19116_c0_g1	645
TRINITY_DN23175_c2_g1	215
TRINITY_DN25317_c0_g1	366
TRINITY_DN50516_c0_g1	336
TRINITY_DN37794_c0_g1	532
TRINITY_DN36994_c0_g1	373
TRINITY_DN24596_c0_g1	1078
TRINITY_DN15107_c0_g2	1823
TRINITY_DN15107_c0_g1	589
TRINITY_DN49849_c0_g1	649
TRINITY_DN24973_c7_g1	314
TRINITY_DN17131_c1_g1	633
TRINITY_DN17131_c1_g3	1433
TRINITY_DN17131_c1_g2	2685
TRINITY_DN24160_c1_g1	653
TRINITY_DN30199_c0_g1	238
TRINITY_DN3420_c0_g1	320
TRINITY_DN19648_c3_g5	726
TRINITY_DN16349_c0_g1	694
TRINITY_DN14703_c0_g1	899
TRINITY_DN19306_c7_g1	2530
TRINITY_DN51120_c0_g1	227
TRINITY_DN24053_c4_g1	201
TRINITY_DN21269_c5_g3	667
TRINITY_DN9970_c0_g1	223
TRINITY_DN17132_c2_g1	528
TRINITY_DN18721_c5_g5	436
TRINITY_DN18721_c5_g4	1273
TRINITY_DN21333_c3_g1	1084
TRINITY_DN18721_c5_g1	2614
TRINITY_DN3804_c0_g1	261
TRINITY_DN18721_c5_g2	1465
TRINITY_DN17894_c0_g12	2800
TRINITY_DN17894_c0_g13	280
TRINITY_DN17894_c0_g10	235
TRINITY_DN17894_c0_g11	223
TRINITY_DN17894_c0_g14	546
TRINITY_DN19390_c1_g3	1110
TRINITY_DN22408_c0_g3	3663
TRINITY_DN22408_c0_g2	8962
TRINITY_DN21843_c1_g4	1037
TRINITY_DN21843_c1_g2	834
TRINITY_DN21843_c1_g3	2417
TRINITY_DN21843_c1_g1	2315
TRINITY_DN28466_c0_g1	211
TRINITY_DN19816_c2_g1	771
TRINITY_DN18053_c2_g1	294
TRINITY_DN18053_c2_g2	270
TRINITY_DN18053_c2_g3	1015
TRINITY_DN18053_c2_g4	1038
TRINITY_DN18053_c2_g5	2044
TRINITY_DN18053_c2_g6	2686
TRINITY_DN18053_c2_g7	1103
TRINITY_DN18053_c2_g8	269
TRINITY_DN37962_c0_g1	233
TRINITY_DN45458_c0_g1	269
TRINITY_DN17229_c1_g7	741
TRINITY_DN22475_c6_g1	307
TRINITY_DN1741_c0_g1	257
TRINITY_DN19868_c1_g1	906
TRINITY_DN53127_c0_g1	332
TRINITY_DN22464_c7_g3	1231
TRINITY_DN20904_c6_g2	2168
TRINITY_DN14335_c1_g1	347
TRINITY_DN35466_c0_g1	431
TRINITY_DN20904_c6_g3	1742
TRINITY_DN54705_c0_g1	274
TRINITY_DN33227_c0_g1	222
TRINITY_DN23746_c0_g1	2264
TRINITY_DN17229_c1_g3	256
TRINITY_DN21848_c4_g2	526
TRINITY_DN54778_c0_g1	442
TRINITY_DN23250_c6_g1	207
TRINITY_DN21848_c4_g1	929
TRINITY_DN52521_c0_g1	225
TRINITY_DN14261_c0_g2	462
TRINITY_DN17136_c1_g3	814
TRINITY_DN17136_c1_g1	807
TRINITY_DN33210_c0_g1	254
TRINITY_DN14619_c0_g1	1954
TRINITY_DN29195_c0_g1	389
TRINITY_DN10542_c0_g1	677
TRINITY_DN24284_c1_g1	562
TRINITY_DN24284_c1_g2	408
TRINITY_DN20060_c0_g2	841
TRINITY_DN11300_c0_g1	567
TRINITY_DN28229_c0_g1	429
TRINITY_DN38141_c0_g1	826
TRINITY_DN6252_c0_g1	516
TRINITY_DN24242_c1_g2	239
TRINITY_DN43850_c0_g1	256
TRINITY_DN12898_c0_g1	1533
TRINITY_DN21359_c0_g1	296
TRINITY_DN18398_c2_g4	4958
TRINITY_DN18398_c2_g5	1610
TRINITY_DN18398_c2_g6	1996
TRINITY_DN18398_c2_g7	244
TRINITY_DN18398_c2_g1	254
TRINITY_DN18398_c2_g2	1853
TRINITY_DN18398_c2_g3	432
TRINITY_DN10982_c0_g1	287
TRINITY_DN21188_c5_g9	392
TRINITY_DN13230_c0_g1	640
TRINITY_DN10164_c0_g1	280
TRINITY_DN16757_c0_g2	613
TRINITY_DN16757_c0_g1	2906
TRINITY_DN21188_c5_g1	328
TRINITY_DN21188_c5_g2	2718
TRINITY_DN21188_c5_g3	685
TRINITY_DN21188_c5_g4	542
TRINITY_DN21188_c5_g5	1551
TRINITY_DN21188_c5_g6	318
TRINITY_DN21188_c5_g7	346
TRINITY_DN21242_c1_g4	332
TRINITY_DN33612_c0_g1	243
TRINITY_DN14902_c0_g1	1573
TRINITY_DN24242_c1_g4	1886
TRINITY_DN23560_c0_g1	316
TRINITY_DN12349_c0_g1	714
TRINITY_DN22902_c2_g6	1336
TRINITY_DN24242_c1_g5	439
TRINITY_DN47082_c0_g1	521
TRINITY_DN45858_c0_g1	293
TRINITY_DN15195_c0_g1	2764
TRINITY_DN54067_c0_g1	357
TRINITY_DN3738_c0_g2	241
TRINITY_DN52228_c0_g1	217
TRINITY_DN18610_c2_g1	1305
TRINITY_DN50925_c0_g1	310
TRINITY_DN24871_c1_g1	211
TRINITY_DN27284_c0_g1	201
TRINITY_DN27368_c0_g1	547
TRINITY_DN29801_c0_g1	253
TRINITY_DN18374_c1_g1	5028
TRINITY_DN49431_c0_g1	384
TRINITY_DN23211_c0_g1	2314
TRINITY_DN19692_c4_g3	661
TRINITY_DN34420_c0_g1	250
TRINITY_DN43775_c0_g1	329
TRINITY_DN20160_c22_g1	349
TRINITY_DN6183_c0_g1	216
TRINITY_DN16713_c5_g1	627
TRINITY_DN34085_c0_g1	267
TRINITY_DN23211_c0_g3	394
TRINITY_DN50900_c0_g1	437
TRINITY_DN17450_c7_g1	221
TRINITY_DN17367_c2_g1	313
TRINITY_DN14555_c0_g1	427
TRINITY_DN29207_c0_g1	251
TRINITY_DN8761_c0_g1	236
TRINITY_DN38441_c0_g1	367
TRINITY_DN52549_c0_g1	248
TRINITY_DN5040_c0_g1	419
TRINITY_DN21498_c0_g1	311
TRINITY_DN19688_c2_g1	3003
TRINITY_DN30387_c0_g1	220
TRINITY_DN21277_c0_g1	2044
TRINITY_DN17082_c3_g1	2539
TRINITY_DN17082_c3_g2	207
TRINITY_DN54371_c0_g1	207
TRINITY_DN24010_c4_g2	237
TRINITY_DN24010_c4_g3	273
TRINITY_DN16944_c5_g8	210
TRINITY_DN16944_c5_g9	268
TRINITY_DN24010_c4_g6	330
TRINITY_DN24010_c4_g7	508
TRINITY_DN24010_c4_g4	1057
TRINITY_DN24010_c4_g5	386
TRINITY_DN16944_c5_g2	3166
TRINITY_DN16944_c5_g3	842
TRINITY_DN24010_c4_g8	563
TRINITY_DN16944_c5_g1	527
TRINITY_DN16944_c5_g6	388
TRINITY_DN16944_c5_g7	240
TRINITY_DN16944_c5_g4	2120
TRINITY_DN16944_c5_g5	543
TRINITY_DN23643_c0_g1	2653
TRINITY_DN20529_c1_g2	1156
TRINITY_DN20529_c1_g3	985
TRINITY_DN15570_c0_g1	2910
TRINITY_DN44579_c0_g1	237
TRINITY_DN24625_c0_g2	354
TRINITY_DN21746_c5_g1	264
TRINITY_DN13941_c0_g2	789
TRINITY_DN13941_c0_g1	551
TRINITY_DN18481_c7_g1	233
TRINITY_DN38480_c0_g1	231
TRINITY_DN17174_c8_g12	299
TRINITY_DN20766_c0_g2	269
TRINITY_DN20635_c0_g1	2032
TRINITY_DN3948_c0_g1	595
TRINITY_DN29557_c0_g1	365
TRINITY_DN17174_c8_g10	232
TRINITY_DN30173_c0_g1	244
TRINITY_DN48167_c0_g1	209
TRINITY_DN35173_c0_g1	358
TRINITY_DN26004_c0_g1	219
TRINITY_DN47088_c0_g1	210
TRINITY_DN30922_c0_g1	250
TRINITY_DN19849_c5_g1	219
TRINITY_DN41812_c0_g1	302
TRINITY_DN53126_c0_g1	485
TRINITY_DN21198_c2_g2	3754
TRINITY_DN21198_c2_g3	879
TRINITY_DN22095_c1_g4	3494
TRINITY_DN21198_c2_g1	1442
TRINITY_DN22095_c1_g2	1343
TRINITY_DN22095_c1_g3	2202
TRINITY_DN23601_c0_g1	1381
TRINITY_DN22095_c1_g1	451
TRINITY_DN16692_c1_g1	983
TRINITY_DN16692_c1_g2	880
TRINITY_DN20716_c2_g4	331
TRINITY_DN24225_c4_g1	224
TRINITY_DN21066_c1_g2	472
TRINITY_DN21677_c0_g2	1599
TRINITY_DN17014_c1_g1	4266
TRINITY_DN21677_c0_g1	4710
TRINITY_DN24173_c2_g4	1108
TRINITY_DN20750_c4_g1	4137
TRINITY_DN28810_c0_g1	237
TRINITY_DN24173_c2_g1	5776
TRINITY_DN22326_c4_g2	306
TRINITY_DN33353_c0_g1	538
TRINITY_DN19528_c7_g3	675
TRINITY_DN19528_c7_g2	501
TRINITY_DN19528_c7_g1	1376
TRINITY_DN19179_c2_g1	226
TRINITY_DN24055_c6_g7	546
TRINITY_DN19528_c7_g5	1076
TRINITY_DN32840_c0_g1	600
TRINITY_DN30074_c0_g1	236
TRINITY_DN33166_c0_g1	218
TRINITY_DN20750_c4_g2	488
TRINITY_DN20591_c1_g1	3496
TRINITY_DN20591_c1_g3	449
TRINITY_DN42638_c0_g1	293
TRINITY_DN34021_c0_g1	209
TRINITY_DN22829_c0_g1	3693
TRINITY_DN36680_c0_g1	603
TRINITY_DN37028_c0_g1	260
TRINITY_DN23002_c6_g2	423
TRINITY_DN21917_c7_g1	307
TRINITY_DN22822_c2_g2	233
TRINITY_DN49026_c0_g1	247
TRINITY_DN23750_c2_g2	256
TRINITY_DN17601_c1_g1	348
TRINITY_DN48373_c0_g1	277
TRINITY_DN51981_c0_g1	290
TRINITY_DN19148_c5_g1	4888
TRINITY_DN22413_c5_g1	309
TRINITY_DN21497_c2_g12	287
TRINITY_DN34817_c0_g1	246
TRINITY_DN33558_c0_g1	362
TRINITY_DN44389_c0_g1	520
TRINITY_DN3181_c0_g1	251
TRINITY_DN32536_c0_g1	221
TRINITY_DN19691_c0_g1	362
TRINITY_DN25564_c4_g1	380
TRINITY_DN25318_c2_g1	484
TRINITY_DN16091_c0_g1	2894
TRINITY_DN25277_c1_g1	574
TRINITY_DN25277_c1_g2	202
TRINITY_DN21743_c1_g1	870
TRINITY_DN18448_c6_g1	1958
TRINITY_DN44553_c0_g1	567
TRINITY_DN21792_c0_g1	8205
TRINITY_DN25468_c6_g1	317
TRINITY_DN38337_c0_g1	204
TRINITY_DN20079_c3_g1	850
TRINITY_DN47044_c0_g1	229
TRINITY_DN17069_c6_g2	310
TRINITY_DN23562_c3_g1	258
TRINITY_DN22202_c1_g2	2467
TRINITY_DN17069_c6_g1	1019
TRINITY_DN18287_c2_g1	1399
TRINITY_DN22202_c1_g5	585
TRINITY_DN18287_c2_g3	1122
TRINITY_DN18287_c2_g2	1237
TRINITY_DN29771_c0_g1	301
TRINITY_DN18214_c3_g2	1323
TRINITY_DN24962_c1_g5	1244
TRINITY_DN24962_c1_g4	1165
TRINITY_DN24962_c1_g3	255
TRINITY_DN24962_c1_g2	1388
TRINITY_DN24962_c1_g1	6118
TRINITY_DN13645_c0_g1	1620
TRINITY_DN39546_c0_g1	603
TRINITY_DN25341_c1_g4	318
TRINITY_DN25341_c1_g3	229
TRINITY_DN25341_c1_g2	257
TRINITY_DN25341_c1_g1	540
TRINITY_DN2548_c0_g1	367
TRINITY_DN23620_c4_g2	768
TRINITY_DN23620_c4_g3	273
TRINITY_DN23620_c4_g4	1505
TRINITY_DN23620_c4_g5	505
TRINITY_DN23620_c4_g6	538
TRINITY_DN23620_c4_g7	827
TRINITY_DN23620_c4_g8	379
TRINITY_DN23588_c2_g6	1213
TRINITY_DN23588_c2_g5	975
TRINITY_DN23588_c2_g4	425
TRINITY_DN23588_c2_g3	2368
TRINITY_DN23588_c2_g2	2593
TRINITY_DN23588_c2_g1	1167
TRINITY_DN26126_c0_g1	215
TRINITY_DN21434_c10_g1	471
TRINITY_DN37404_c0_g1	246
TRINITY_DN21552_c1_g2	764
TRINITY_DN44094_c0_g1	339
TRINITY_DN6220_c0_g1	416
TRINITY_DN25328_c3_g1	410
TRINITY_DN9950_c0_g1	569
TRINITY_DN19324_c1_g3	2969
TRINITY_DN19324_c1_g2	742
TRINITY_DN19324_c1_g1	5803
TRINITY_DN41445_c0_g1	240
TRINITY_DN19324_c1_g5	640
TRINITY_DN19324_c1_g4	282
TRINITY_DN33801_c0_g1	348
TRINITY_DN28366_c0_g1	245
TRINITY_DN20743_c4_g1	260
TRINITY_DN20885_c9_g1	314
TRINITY_DN25901_c0_g1	202
TRINITY_DN39327_c0_g1	253
TRINITY_DN40610_c0_g1	311
TRINITY_DN19656_c0_g2	3008
TRINITY_DN32949_c0_g1	281
TRINITY_DN25432_c1_g1	917
TRINITY_DN44773_c0_g1	229
TRINITY_DN20634_c1_g1	3934
TRINITY_DN21057_c0_g1	428
TRINITY_DN21239_c3_g1	317
TRINITY_DN31077_c0_g1	299
TRINITY_DN17635_c1_g2	2403
TRINITY_DN25703_c0_g1	288
TRINITY_DN19229_c1_g2	207
TRINITY_DN19278_c7_g1	277
TRINITY_DN10722_c0_g1	1425
TRINITY_DN39367_c0_g1	229
TRINITY_DN17709_c3_g1	718
TRINITY_DN17698_c1_g1	305
TRINITY_DN15009_c0_g1	1350
TRINITY_DN20115_c3_g3	2620
TRINITY_DN53635_c0_g1	224
TRINITY_DN18258_c4_g7	367
TRINITY_DN18258_c4_g6	259
TRINITY_DN18258_c4_g5	207
TRINITY_DN18258_c4_g4	337
TRINITY_DN18258_c4_g3	353
TRINITY_DN18258_c4_g2	1863
TRINITY_DN18258_c4_g1	3167
TRINITY_DN34732_c0_g1	300
TRINITY_DN22246_c6_g1	204
TRINITY_DN35089_c0_g1	320
TRINITY_DN42148_c0_g1	328
TRINITY_DN17229_c6_g1	565
TRINITY_DN18912_c3_g3	444
TRINITY_DN18912_c3_g2	3828
TRINITY_DN18912_c3_g1	2754
TRINITY_DN19290_c1_g2	206
TRINITY_DN19290_c1_g1	483
TRINITY_DN18986_c7_g1	290
TRINITY_DN26201_c0_g1	225
TRINITY_DN25059_c0_g3	284
TRINITY_DN16239_c0_g2	903
TRINITY_DN24440_c3_g2	262
TRINITY_DN51058_c0_g1	204
TRINITY_DN17991_c3_g1	355
TRINITY_DN10763_c0_g1	212
TRINITY_DN24449_c1_g9	278
TRINITY_DN17991_c3_g2	429
TRINITY_DN18648_c0_g1	925
TRINITY_DN17743_c0_g1	3126
TRINITY_DN28116_c0_g1	247
TRINITY_DN12148_c0_g1	1079
TRINITY_DN24332_c5_g1	232
TRINITY_DN23332_c1_g1	1655
TRINITY_DN19505_c1_g1	2125
TRINITY_DN20948_c6_g2	307
TRINITY_DN21392_c1_g1	446
TRINITY_DN11936_c0_g1	1258
TRINITY_DN22133_c3_g4	473
TRINITY_DN21329_c5_g1	2033
TRINITY_DN21329_c5_g3	3222
TRINITY_DN21329_c5_g2	4034
TRINITY_DN21622_c1_g1	202
TRINITY_DN1356_c0_g1	387
TRINITY_DN24677_c1_g1	305
TRINITY_DN21725_c0_g6	1516
TRINITY_DN38430_c0_g1	337
TRINITY_DN21725_c0_g4	391
TRINITY_DN21725_c0_g5	1584
TRINITY_DN21725_c0_g2	870
TRINITY_DN21725_c0_g3	1052
TRINITY_DN21725_c0_g1	626
TRINITY_DN49237_c0_g1	340
TRINITY_DN19850_c0_g1	335
TRINITY_DN27395_c0_g1	248
TRINITY_DN4727_c0_g2	331
TRINITY_DN21725_c0_g8	828
TRINITY_DN21725_c0_g9	974
TRINITY_DN34417_c0_g1	245
TRINITY_DN18792_c5_g1	266
TRINITY_DN21589_c1_g1	2944
TRINITY_DN48014_c0_g1	259
TRINITY_DN21589_c1_g2	429
TRINITY_DN19861_c4_g1	1803
TRINITY_DN15922_c0_g1	3106
TRINITY_DN20673_c2_g1	250
TRINITY_DN29303_c0_g1	220
TRINITY_DN34174_c0_g1	244
TRINITY_DN18031_c3_g1	211
TRINITY_DN17409_c7_g3	3989
TRINITY_DN22223_c2_g2	405
TRINITY_DN17409_c7_g1	3704
TRINITY_DN17409_c7_g7	273
TRINITY_DN17409_c7_g6	411
TRINITY_DN42095_c0_g1	250
TRINITY_DN17409_c7_g4	247
TRINITY_DN51127_c0_g1	307
TRINITY_DN25104_c5_g1	4222
TRINITY_DN25104_c5_g2	1445
TRINITY_DN25104_c5_g3	355
TRINITY_DN25104_c5_g4	415
TRINITY_DN22533_c1_g1	358
TRINITY_DN50946_c0_g1	401
TRINITY_DN47299_c0_g1	368
TRINITY_DN32435_c0_g1	287
TRINITY_DN28591_c0_g1	246
TRINITY_DN23685_c3_g1	371
TRINITY_DN54710_c0_g1	303
TRINITY_DN18601_c3_g1	2446
TRINITY_DN23987_c10_g1	891
TRINITY_DN40211_c0_g1	373
TRINITY_DN38974_c0_g1	228
TRINITY_DN45724_c0_g1	255
TRINITY_DN37298_c0_g1	272
TRINITY_DN17356_c2_g1	285
TRINITY_DN15679_c0_g2	350
TRINITY_DN39960_c0_g1	326
TRINITY_DN21161_c5_g1	237
TRINITY_DN23592_c2_g3	605
TRINITY_DN23502_c0_g3	1254
TRINITY_DN23502_c0_g2	1091
TRINITY_DN34616_c0_g1	298
TRINITY_DN17483_c5_g7	448
TRINITY_DN17157_c9_g1	3321
TRINITY_DN17483_c5_g5	327
TRINITY_DN17483_c5_g4	1141
TRINITY_DN17483_c5_g3	564
TRINITY_DN17483_c5_g2	513
TRINITY_DN41717_c0_g1	218
TRINITY_DN17724_c4_g1	314
TRINITY_DN33899_c0_g1	249
TRINITY_DN48380_c0_g1	235
TRINITY_DN50438_c0_g1	584
TRINITY_DN31346_c0_g1	220
TRINITY_DN14316_c0_g1	243
TRINITY_DN18035_c0_g1	625
TRINITY_DN21757_c0_g1	224
TRINITY_DN49538_c0_g1	486
TRINITY_DN15887_c0_g1	4325
TRINITY_DN14229_c0_g1	1559
TRINITY_DN35746_c0_g1	629
TRINITY_DN22664_c3_g10	378
TRINITY_DN19504_c6_g1	2625
TRINITY_DN21601_c0_g1	446
TRINITY_DN17390_c5_g1	284
TRINITY_DN20678_c8_g1	420
TRINITY_DN642_c0_g1	917
TRINITY_DN23441_c3_g1	2321
TRINITY_DN44367_c0_g1	201
TRINITY_DN17436_c3_g2	1217
TRINITY_DN9292_c0_g1	1020
TRINITY_DN23795_c2_g2	374
TRINITY_DN23795_c2_g1	249
TRINITY_DN20299_c9_g1	257
TRINITY_DN24111_c1_g1	228
TRINITY_DN42876_c0_g1	412
TRINITY_DN47511_c0_g1	278
TRINITY_DN24449_c1_g2	323
TRINITY_DN21282_c2_g1	332
TRINITY_DN18911_c10_g3	280
TRINITY_DN18911_c10_g2	1825
TRINITY_DN18911_c10_g1	587
TRINITY_DN22156_c1_g11	1893
TRINITY_DN11809_c0_g1	817
TRINITY_DN23410_c2_g1	709
TRINITY_DN21423_c0_g2	1351
TRINITY_DN54217_c0_g1	203
TRINITY_DN20584_c0_g2	2025
TRINITY_DN20584_c0_g3	700
TRINITY_DN24798_c3_g1	224
TRINITY_DN16803_c1_g1	238
TRINITY_DN45320_c0_g1	298
TRINITY_DN49946_c0_g1	235
TRINITY_DN1905_c0_g1	335
TRINITY_DN20845_c3_g4	2812
TRINITY_DN41900_c0_g1	254
TRINITY_DN21344_c2_g2	1362
TRINITY_DN21344_c2_g1	1333
TRINITY_DN47317_c0_g1	239
TRINITY_DN24136_c2_g1	865
TRINITY_DN21754_c2_g10	685
TRINITY_DN21754_c2_g11	304
TRINITY_DN18974_c6_g2	266
TRINITY_DN27134_c0_g1	316
TRINITY_DN17719_c13_g1	216
TRINITY_DN18754_c0_g1	466
TRINITY_DN19372_c6_g1	768
TRINITY_DN12374_c0_g1	1235
TRINITY_DN41962_c0_g1	214
TRINITY_DN19273_c5_g4	629
TRINITY_DN19273_c5_g5	748
TRINITY_DN19273_c5_g2	591
TRINITY_DN19273_c5_g3	315
TRINITY_DN15995_c0_g1	2906
TRINITY_DN17293_c0_g1	1531
TRINITY_DN17293_c0_g3	624
TRINITY_DN22131_c0_g1	211
TRINITY_DN21704_c5_g1	2235
TRINITY_DN53555_c0_g1	421
TRINITY_DN22057_c1_g4	1839
TRINITY_DN22057_c1_g5	672
TRINITY_DN22786_c1_g1	1215
TRINITY_DN34369_c0_g1	308
TRINITY_DN22057_c1_g2	298
TRINITY_DN22057_c1_g3	1863
TRINITY_DN30661_c0_g1	317
TRINITY_DN21627_c4_g1	301
TRINITY_DN4304_c0_g1	604
TRINITY_DN22607_c1_g2	1781
TRINITY_DN25379_c1_g2	473
TRINITY_DN25379_c1_g1	263
TRINITY_DN10140_c0_g1	947
TRINITY_DN9842_c0_g1	1100
TRINITY_DN25109_c12_g1	270
TRINITY_DN23572_c6_g1	5006
TRINITY_DN23572_c6_g2	1127
TRINITY_DN23181_c1_g3	261
TRINITY_DN23181_c1_g2	223
TRINITY_DN23181_c1_g1	769
TRINITY_DN17889_c4_g1	398
TRINITY_DN14111_c0_g1	1817
TRINITY_DN2300_c0_g1	398
TRINITY_DN2885_c0_g1	241
TRINITY_DN21803_c6_g1	261
TRINITY_DN45297_c0_g1	330
TRINITY_DN25306_c1_g1	328
TRINITY_DN25306_c1_g2	1129
TRINITY_DN20845_c3_g1	3700
TRINITY_DN17174_c3_g1	225
TRINITY_DN22096_c4_g2	400
TRINITY_DN22096_c4_g3	4729
TRINITY_DN22096_c4_g1	2785
TRINITY_DN22096_c4_g4	237
TRINITY_DN22096_c4_g5	2063
TRINITY_DN14732_c0_g1	1472
TRINITY_DN23230_c3_g2	1548
TRINITY_DN34353_c0_g1	254
TRINITY_DN19872_c0_g1	2936
TRINITY_DN26531_c0_g1	497
TRINITY_DN20975_c2_g2	792
TRINITY_DN50086_c0_g1	212
TRINITY_DN16594_c13_g1	249
TRINITY_DN38622_c0_g1	415
TRINITY_DN19317_c6_g4	521
TRINITY_DN19317_c6_g5	543
TRINITY_DN19317_c6_g6	263
TRINITY_DN19317_c6_g7	234
TRINITY_DN20908_c2_g2	377
TRINITY_DN19317_c6_g1	2730
TRINITY_DN19317_c6_g2	292
TRINITY_DN19317_c6_g3	285
TRINITY_DN17827_c8_g1	305
TRINITY_DN20908_c2_g8	254
TRINITY_DN21351_c1_g1	319
TRINITY_DN47923_c0_g1	226
TRINITY_DN20266_c3_g2	221
TRINITY_DN32165_c0_g1	255
TRINITY_DN16843_c4_g1	273
TRINITY_DN20266_c3_g1	358
TRINITY_DN21200_c3_g1	244
TRINITY_DN18753_c1_g1	201
TRINITY_DN23461_c2_g1	245
TRINITY_DN51318_c0_g1	258
TRINITY_DN10395_c0_g2	428
TRINITY_DN10395_c0_g1	332
TRINITY_DN25428_c2_g2	1329
TRINITY_DN25428_c2_g1	3417
TRINITY_DN40627_c0_g1	318
TRINITY_DN3586_c0_g1	1219
TRINITY_DN819_c0_g1	347
TRINITY_DN18484_c4_g1	448
TRINITY_DN40524_c0_g1	218
TRINITY_DN37720_c0_g1	218
TRINITY_DN19933_c1_g1	1350
TRINITY_DN17401_c7_g1	312
TRINITY_DN25040_c1_g1	331
TRINITY_DN18076_c5_g1	2508
TRINITY_DN20507_c0_g1	266
TRINITY_DN22274_c13_g1	461
TRINITY_DN22198_c10_g1	257
TRINITY_DN20937_c0_g1	351
TRINITY_DN9805_c0_g1	255
TRINITY_DN24397_c0_g1	243
TRINITY_DN32287_c0_g1	267
TRINITY_DN18941_c5_g1	210
TRINITY_DN20485_c13_g1	274
TRINITY_DN19041_c0_g1	3195
TRINITY_DN19041_c0_g2	489
TRINITY_DN19041_c0_g3	253
TRINITY_DN37134_c0_g1	229
TRINITY_DN9193_c0_g1	316
TRINITY_DN20923_c1_g3	4042
TRINITY_DN19439_c3_g1	1578
TRINITY_DN22610_c0_g1	555
TRINITY_DN21764_c1_g1	5284
TRINITY_DN19753_c7_g1	368
TRINITY_DN25030_c1_g4	545
TRINITY_DN16893_c0_g1	346
TRINITY_DN16893_c0_g2	411
TRINITY_DN19904_c2_g1	256
TRINITY_DN16893_c0_g4	536
TRINITY_DN24281_c0_g1	227
TRINITY_DN23670_c1_g1	568
TRINITY_DN52921_c0_g1	223
TRINITY_DN23142_c2_g1	391
TRINITY_DN18772_c5_g7	525
TRINITY_DN34902_c0_g1	247
TRINITY_DN20036_c8_g1	436
TRINITY_DN18772_c5_g6	207
TRINITY_DN2016_c0_g1	329
TRINITY_DN40408_c0_g1	371
TRINITY_DN9999_c0_g1	836
TRINITY_DN43776_c0_g1	375
TRINITY_DN18772_c5_g3	314
TRINITY_DN17886_c5_g2	2338
TRINITY_DN19854_c0_g3	292
TRINITY_DN17886_c5_g1	223
TRINITY_DN19854_c0_g4	268
TRINITY_DN23564_c0_g3	1092
TRINITY_DN42013_c0_g1	262
TRINITY_DN23564_c0_g1	464
TRINITY_DN11503_c0_g1	825
TRINITY_DN23564_c0_g4	403
TRINITY_DN8090_c0_g1	221
TRINITY_DN23357_c0_g3	828
TRINITY_DN18194_c3_g1	228
TRINITY_DN7890_c0_g1	404
TRINITY_DN19976_c3_g2	239
TRINITY_DN19837_c4_g6	1013
TRINITY_DN24860_c7_g1	223
TRINITY_DN28945_c0_g1	395
TRINITY_DN17111_c6_g1	969
TRINITY_DN18772_c5_g8	592
TRINITY_DN17141_c0_g2	815
TRINITY_DN18884_c3_g5	1367
TRINITY_DN18884_c3_g4	481
TRINITY_DN18884_c3_g3	297
TRINITY_DN18884_c3_g2	431
TRINITY_DN18884_c3_g1	1043
TRINITY_DN34863_c0_g1	465
TRINITY_DN25588_c0_g2	344
TRINITY_DN25588_c0_g1	1133
